"date","total_cases","new_cases","total_deaths","new_deaths","total_vaccinations","lethality","country"
2021-01-06,2.30567158972323,0.0539070182877868,0.0196230568662655,0.000225552377773166,0.495237837463949,9.78250236410474e-05,"Estonia"
2021-01-06,2.36785615998532,0.0644239715884519,0.0395245521380738,0.00167743457349915,0.247945797895344,0.000708419118460959,"Latvia"
2021-01-06,3.20230404626337,0.0244996779577581,0.100561621404628,0.000484913067811778,0.0118768289267161,0.00015142630456268,"South America"
2021-01-06,3.36179990167459,0.0361188342039966,0.0765801330147564,0.000738726740557561,0.499564159261447,0.000219741436779026,"Europe"
2021-01-06,3.55913789248813,0.0135541117183148,0.0956867937259371,0.000159326250257269,0.060936600500182,4.47654052947882e-05,"Chile"
2021-01-06,4.15364357304031,0.0485959539877059,0.0901969283704178,0.000900056389520485,0.936321520321429,0.000216690809813919,"North America"
2021-01-06,6.25135848544415,0.15917415474917,0.137580761663042,0.00147119821026365,1.01716745937357,0.000235340560566032,"Slovenia"
2021-01-07,0.466202739566406,0.00192134172315038,0.00758189518795284,2.50401963782181e-05,0.16213713531139,5.37109593167703e-05,"Asia"
2021-01-07,2.38717118222527,0.0814995925020375,0.019923793369963,0.000300736503697555,0.596134934454479,0.000125980284085541,"Estonia"
2021-01-07,2.43988100698494,0.07202484699962,0.0414116660332604,0.00188711389518655,0.290563120028307,0.000773445053174347,"Latvia"
2021-01-07,3.23260426661457,0.0303002203512028,0.101116887001265,0.00055526559663744,0.0118768289267161,0.000171770359388579,"South America"
2021-01-07,3.40478739406894,0.0429874923943567,0.077333194858912,0.000753061844155613,0.5541377646863,0.000221177347363136,"Europe"
2021-01-07,3.58015188685241,0.0210139943642891,0.0962387453786141,0.000551951652676968,0.060936600500182,0.000154169898406805,"Chile"
2021-01-07,4.20756439637131,0.0539208233309973,0.0910961405877478,0.000899212217329976,1.04672641142268,0.000213713239446906,"North America"
2021-01-07,6.38523752257815,0.133879037133992,0.138672295819044,0.00109153415600206,1.27718987853598,0.000170946523467985,"Slovenia"
2021-01-08,0.467681360969879,0.0014786214034721,0.00760154143659985,1.96462486470082e-05,0.164906752058432,4.20077648727882e-05,"Asia"
2021-01-08,2.44626590520184,0.0590947229765696,0.020299713999585,0.000375920629621944,0.762667773377,0.00015367120508959,"Estonia"
2021-01-08,2.50472433721677,0.0648433302318267,0.0419882841679007,0.000576618134640334,0.338789364016407,0.000230212213804361,"Latvia"
2021-01-08,3.25553116421315,0.022926897598575,0.101544904232006,0.00042801723074136,0.0279169694166556,0.0001314738545422,"South America"
2021-01-08,3.44160261956736,0.0368152254984141,0.0781528412496866,0.000819646390774603,0.607486723550501,0.000238158346961521,"Europe"
2021-01-08,3.60407927550712,0.0239273886547078,0.096585848995246,0.000347103616631908,0.060936600500182,9.63085409887572e-05,"Chile"
2021-01-08,4.26417221978469,0.0566078234133869,0.0920149375998975,0.00091879701214978,1.18624832088453,0.000215469020666377,"North America"
2021-01-08,6.48414000871329,0.0989024861351433,0.139858745988612,0.00118645016956746,1.43104873652549,0.000182977259586179,"Slovenia"
2021-01-09,0.469982822521762,0.00230146155188312,0.00763004603843145,2.85046018315968e-05,0.267296750920852,6.06503056402172e-05,"Asia"
2021-01-09,2.4877675427121,0.0415016375102626,0.0209011870069801,0.000601473007395111,0.804094226761338,0.000241772190153828,"Estonia"
2021-01-09,2.56605553881033,0.0613312015935628,0.0428794212850721,0.000891137117171426,0.355091931277602,0.000347278967151495,"Latvia"
2021-01-09,3.27882918320539,0.0232980189922459,0.102022734830473,0.000477830598466913,0.0279169694166556,0.000145732080498254,"South America"
2021-01-09,3.47213384474552,0.0305312251781652,0.078737365146867,0.000584523897180384,0.635018294807541,0.000168347167280133,"Europe"
2021-01-09,3.62889433898469,0.0248150634775697,0.0969443330583248,0.000358484063078856,0.060936600500182,9.87860294601892e-05,"Chile"
2021-01-09,4.3134337191274,0.049261499342703,0.0928059269424043,0.000790989342506748,1.19349351312679,0.000183378114516795,"North America"
2021-01-09,6.57378818352581,0.0896481748125171,0.141092654164962,0.00123390817635016,1.44310307024829,0.000187701237384311,"Slovenia"
2021-01-10,0.471659682467664,0.00167685994590246,0.00765135870995476,2.1312671523317e-05,0.26983464718162,4.51865451204389e-05,"Asia"
2021-01-10,2.51987116448182,0.032103621769714,0.021277107636602,0.000375920629621944,0.820860286842477,0.000149182480009548,"Estonia"
2021-01-10,2.59834615435019,0.0322906155398587,0.0445044360281494,0.00162501474307731,0.372757414129765,0.000625403486120077,"Latvia"
2021-01-10,3.29336878452347,0.014539601318074,0.102308394427383,0.000285659596909567,0.0279169694166556,8.67378103089966e-05,"South America"
2021-01-10,3.4966447283313,0.0245108835857758,0.0791647387961921,0.000427373649325103,0.835425454621064,0.000122223926801125,"Europe"
2021-01-10,3.65268516228204,0.0237908232973444,0.0972800562285098,0.00033572317018496,0.060936600500182,9.1911335160136e-05,"Chile"
2021-01-10,4.35317768352543,0.0397439643980306,0.0932644812762887,0.000458554333884381,1.19853626012402,0.000105337839900213,"North America"
2021-01-10,6.60999864270101,0.0362104591751988,0.14227910433453,0.00118645016956746,1.44315052825507,0.000179493254643491,"Slovenia"
2021-01-11,0.473290518444917,0.00163083597725283,0.00767319762028112,2.18389103263618e-05,0.272687014980441,4.61427167358383e-05,"Asia"
2021-01-11,2.54159937687396,0.0217282123921484,0.0215778441402996,0.000300736503697555,0.884766793878208,0.00011832569146576,"Estonia"
2021-01-11,2.61569711821982,0.0173509638696319,0.0452907334844772,0.000786297456327729,0.444887100790229,0.000300607226597727,"Latvia"
2021-01-11,3.3090186809525,0.0156498964290374,0.102635132346493,0.000326737919109786,0.0279169694166556,9.87416363015921e-05,"South America"
2021-01-11,3.52515189047059,0.0285071621392926,0.0797327840228813,0.000568045226689166,0.919136564824732,0.000161140638570707,"Europe"
2021-01-11,3.675269658256,0.0225844959739679,0.0976556109612591,0.000375554732749277,0.060936600500182,0.000102184266100215,"Chile"
2021-01-11,4.3929196219102,0.0397419383847734,0.0937718287627845,0.00050734748649579,1.59433432686266,0.000115492094133782,"North America"
2021-01-11,6.63050050163113,0.0205018589301257,0.143418096497314,0.00113899216278476,1.46588291350399,0.000171780721908484,"Slovenia"
2021-01-12,0.475088106342885,0.00179758789796767,0.00770354405792338,3.03464376422538e-05,0.276596684241046,6.38753890848867e-05,"Asia"
2021-01-12,2.56663569080679,0.0250363139328215,0.0219537647699215,0.000375920629621944,1.00355771283874,0.00014646435057707,"Estonia"
2021-01-12,2.66172172933021,0.0460246111103831,0.0462342904320705,0.000943556947593275,0.530803202851639,0.00035449120664868,"Latvia"
2021-01-12,3.33319941170743,0.0241807307549276,0.103103755734811,0.000468623388318588,0.0279169694166556,0.000140592665015063,"South America"
2021-01-12,3.55693884392936,0.0317869534587684,0.0806262494985393,0.000893465475658029,1.01358774900075,0.000251189439813651,"Europe"
2021-01-12,3.69372305216973,0.0184533939137259,0.0977694154257286,0.000113804464469478,0.060936600500182,3.08102320780731e-05,"Chile"
2021-01-12,4.43504280120996,0.0421231792997606,0.0947998616563861,0.00102803289360162,1.65766057907143,0.000231797738980366,"North America"
2021-01-12,6.71943680634191,0.0889363047107767,0.144889294707578,0.00147119821026365,1.55462938618763,0.000218946654707,"Slovenia"
2021-01-13,0.476996774481528,0.00190866813864372,0.00773272838487558,2.91843269521964e-05,0.303562234913288,6.11834890999385e-05,"Asia"
2021-01-13,2.63076775022029,0.0641320594135037,0.022630421903241,0.000676657133319499,1.10843956850326,0.000257208996599125,"Estonia"
2021-01-13,2.72750861650963,0.06578688717942,0.0476496258534604,0.00141533542138991,0.610638604584114,0.000518911439114391,"Latvia"
2021-01-13,3.35724510338018,0.0240456916727522,0.103603541988247,0.000499786253435995,0.0421583987753107,0.000148867967052151,"South America"
2021-01-13,3.5921585857946,0.035219741865244,0.0815181072990275,0.000891857800488155,1.16232449680035,0.000248279072091933,"Europe"
2021-01-13,3.71301290889731,0.0192898567275765,0.097894600336645,0.000125184910916426,0.0668146010900305,3.37151833263093e-05,"Chile"
2021-01-13,4.4792493974759,0.0442065962659363,0.0957353732779079,0.000935511621521855,1.84029351813037,0.000208854550954235,"North America"
2021-01-13,6.81871895653131,0.0992821501894049,0.145696080822884,0.000806786115305872,1.77844134617484,0.000118319309015235,"Slovenia"
2021-01-14,0.478892352429946,0.00189557794841798,0.00775822904020646,2.55006553308824e-05,0.315386623478155,5.32492431785339e-05,"Asia"
2021-01-14,2.67813374955265,0.047365999332365,0.0233822631624849,0.000751841259243888,1.24226731264868,0.000280733275315123,"Estonia"
2021-01-14,2.77730745541038,0.0497988389007562,0.0482262439881007,0.000576618134640334,0.707300771882003,0.000207617681476728,"Latvia"
2021-01-14,3.3830972969005,0.0258521935203158,0.104105452982487,0.000501910994239455,0.0437913801239252,0.000148358427261105,"South America"
2021-01-14,3.6266391990005,0.034480613205894,0.0823282416117136,0.000810134312686175,1.28063465228076,0.000223384314852563,"Europe"
2021-01-14,3.73683787353399,0.0238249646366852,0.0984067204267576,0.000512120090112651,0.1061738751268,0.000137046376493805,"Chile"
2021-01-14,4.52490391788299,0.045654520407097,0.0966232735878851,0.000887900309977158,2.0172705035129,0.000196225229549751,"North America"
2021-01-14,6.90381116269269,0.0850922061613781,0.146787614978886,0.00109153415600206,2.09773881580883,0.000158106027276727,"Slovenia"
2021-01-15,0.480703227857691,0.00181087542774455,0.00778460676020908,2.63777200026238e-05,0.327268240512853,5.48731909294205e-05,"Asia"
2021-01-15,2.71384620936674,0.0357124598140847,0.0237581837921069,0.000375920629621944,1.33857817795782,0.000138519503546099,"Estonia"
2021-01-15,2.83413055158767,0.0568230961772839,0.0490125414444284,0.000786297456327729,0.805797633244656,0.000277438686050383,"Latvia"
2021-01-15,3.41355687281196,0.0304595759114622,0.104596032025774,0.00049057904328767,0.0526107070344629,0.000143714917186527,"South America"
2021-01-15,3.65954254889181,0.0329033498913158,0.0830894758046495,0.000761234192935811,1.39976967909625,0.000208013483315375,"Europe"
2021-01-15,3.76226179089647,0.0254239173624814,0.0988334871685182,0.000426766741760543,0.125697031006538,0.000113433558183853,"Chile"
2021-01-15,4.5724541113611,0.0475501934781036,0.0975172519376339,0.000893978349748822,2.23352783392644,0.000195513903032415,"North America"
2021-01-15,6.97708632516518,0.0732751624724862,0.148116439168801,0.00132882418991555,2.3282423547524,0.000190455460630136,"Slovenia"
2021-01-16,0.482583062495251,0.00187983463756022,0.00780890145161632,2.42946914072379e-05,0.339470227345521,5.03430254713445e-05,"Asia"
2021-01-16,2.75858076429175,0.0447345549250114,0.0240589202958044,0.000300736503697555,1.35511868566118,0.00010901856040991,"Estonia"
2021-01-16,2.88817539675259,0.0540448451649259,0.0503754570353965,0.00136291559096806,0.841128598948982,0.000471895021507523,"Latvia"
2021-01-16,3.43807118787303,0.0245143150610708,0.1050689048957,0.000472872869925507,0.0526319544424975,0.000137540162517126,"South America"
2021-01-16,3.68436290994779,0.0248203610559768,0.0837531777039462,0.000663701899296728,1.47008135265073,0.0001801402075525,"Europe"
2021-01-16,3.78680372365932,0.0245419327628429,0.0992090419012674,0.000375554732749277,0.126209151096651,9.91745968778034e-05,"Chile"
2021-01-16,4.61346112619057,0.0410070148294699,0.0983399821545038,0.000822730216869879,2.24756472911022,0.000178332534807598,"North America"
2021-01-16,7.05017165561053,0.0730853304453554,0.149018141297673,0.000901702128871268,2.34357129094321,0.000127897897089313,"Slovenia"
2021-01-17,0.484231571325639,0.00164850883038842,0.00783185861939915,2.29571677828322e-05,0.34606976624789,4.74094816246374e-05,"Asia"
2021-01-17,2.78775220515041,0.0291714408586629,0.0244348409254264,0.000375920629621944,1.36233636174993,0.000134847218101891,"Estonia"
2021-01-17,2.91789744060178,0.0297220438491881,0.0512665941525679,0.000891137117171426,0.847733497582135,0.000305403851681518,"Latvia"
2021-01-17,3.45473293308914,0.0166617452161071,0.105423500527566,0.000354595631866256,0.052658395661385,0.000102640533648772,"South America"
2021-01-17,3.70525960577876,0.020896695830966,0.0841900634313597,0.00043688572741353,1.5289837574434,0.000117909613332399,"Europe"
2021-01-17,3.81149360222597,0.0246898785666533,0.0994480312766534,0.000238989375385904,0.126209151096651,6.27022895293148e-05,"Chile"
2021-01-17,4.64710780369099,0.0336466775004236,0.0987792893624446,0.000439307207940781,2.2537013544319,9.45334660822498e-05,"North America"
2021-01-17,7.07717526146989,0.0270036058593553,0.150916461568981,0.00189832027130793,2.34376112297034,0.000268231349538977,"Slovenia"
2021-01-18,0.485646978292896,0.00141540696725634,0.00785532009936823,2.34614799690835e-05,0.360007310579617,4.83097414742562e-05,"Asia"
2021-01-18,2.80767599852038,0.019923793369963,0.0250363139328215,0.000601473007395111,1.44007674795574,0.000214224507283633,"Estonia"
2021-01-18,2.93068787922471,0.0127904386229311,0.0515286933046772,0.000262099152109243,0.892709712084081,8.94326393360521e-05,"Latvia"
2021-01-18,3.46745281195021,0.0127198788610666,0.105829562103338,0.000406061575772277,0.0555027153502829,0.000117106590282304,"South America"
2021-01-18,3.73330094403758,0.0280413382588213,0.0847015720812416,0.000511508649881895,1.6430216501328,0.000137012434183432,"Europe"
2021-01-18,3.83378789681554,0.0222942945895707,0.0998463469022965,0.000398315625643173,0.189091807939261,0.000103896103896104,"Chile"
2021-01-18,4.67443669651765,0.0273288928266558,0.0991807776562506,0.000401488293805986,2.26532408598527,8.58901980863462e-05,"North America"
2021-01-18,7.09136520549792,0.0141899440280268,0.152150369745331,0.00123390817635016,2.35040524391992,0.000174001499089838,"Slovenia"
2021-01-19,0.487286036751446,0.0016390584585504,0.00788220213155711,2.68820321888751e-05,0.374247310663394,5.51668428015865e-05,"Asia"
2021-01-19,2.85256092169724,0.0448849231768601,0.0258633393179898,0.000827025385168277,1.52736551815396,0.000289923829103081,"Estonia"
2021-01-19,2.97325278152725,0.042564902302541,0.0530488683869108,0.00152017508223361,0.939310941329105,0.000511283497884344,"Latvia"
2021-01-19,3.49082189171821,0.0233690797680061,0.106390729757763,0.000561167654424828,0.0625204981417985,0.000160755166499949,"South America"
2021-01-19,3.76045953465521,0.0271585906176291,0.0857140055194704,0.00101243343822878,1.76996823662578,0.000269231307742714,"Europe"
2021-01-19,3.85314034599857,0.0193524491830347,0.0999942927061069,0.000147945803810321,0.299282980661833,3.83961627465661e-05,"Chile"
2021-01-19,4.70778251104937,0.0333458145317263,0.0999552212238233,0.000774443567572775,2.85168406349942,0.000164502834562795,"North America"
2021-01-19,7.17266077111668,0.0812955656187622,0.153336819914898,0.00118645016956746,2.43421608389816,0.000165412837359482,"Slovenia"
2021-01-20,0.489078186848449,0.00179215009700287,0.00790825095230783,2.60488207507208e-05,0.495960929933323,5.32610561075637e-05,"Asia"
2021-01-20,2.89789694962964,0.0453360279324065,0.0262392599476117,0.000375920629621944,1.6387883927739,0.000129721876297219,"Estonia"
2021-01-20,3.03028555702622,0.0570327754989713,0.0540972649953477,0.00104839660843697,0.980722607362365,0.000345972875726543,"Latvia"
2021-01-20,3.51860689112274,0.0277849994045296,0.106969367503239,0.000578637745475495,0.0798897820454577,0.000164450807771498,"South America"
2021-01-20,3.79369594125255,0.0332364065973416,0.0866701703267535,0.000956164807283154,1.91177657430787,0.000252040443432971,"Europe"
2021-01-20,3.87356255714762,0.0204222111490478,0.1001137873938,0.000119494687692952,0.352253268649152,3.08487822075976e-05,"Chile"
2021-01-20,4.74476856490101,0.0369860538516384,0.101015332660664,0.00106011143684095,2.9975284849993,0.000223427427985219,"North America"
2021-01-20,7.25400379474222,0.0813430236255449,0.154570728091248,0.00123390817635016,2.59438685678977,0.000170100293750123,"Slovenia"
2021-01-21,0.490752042847851,0.00167385599940174,0.00793559344344937,2.73424911415394e-05,0.509635574129696,5.57154912343716e-05,"Asia"
2021-01-21,2.94811994574713,0.0502229961174917,0.0266151805772336,0.000375920629621944,1.802764971415,0.000127511986126696,"Estonia"
2021-01-21,3.07756824406673,0.0472826870405074,0.055407760755894,0.00131049576054621,0.996134037506389,0.000425821836143757,"Latvia"
2021-01-21,3.54156754849186,0.0229606573691188,0.107564531010519,0.000595163507280181,0.111008971935238,0.000168050869884897,"South America"
2021-01-21,3.82385498962889,0.0301590483763392,0.0874872712318425,0.000817100905088967,2.06360126419001,0.000213685118108589,"Europe"
2021-01-21,3.89841176196453,0.0248492048169105,0.100728331501935,0.000614544108135181,0.369648281043312,0.000157639609579234,"Chile"
2021-01-21,4.78328172624528,0.0385131613442688,0.102073080415372,0.00105774775470753,3.18613461764385,0.000221134320586596,"North America"
2021-01-21,7.32305519461105,0.0690513998688261,0.155852094274381,0.00128136618313285,2.7577847741426,0.000174976993765635,"Slovenia"
2021-01-22,0.492410966821216,0.00165892397336535,0.00795859446446579,2.30010210164192e-05,0.527672211764508,4.67110250709961e-05,"Asia"
2021-01-22,2.98488498332416,0.0367650375770261,0.0269159170809312,0.000300736503697555,1.91569152855343,0.00010075312964409,"Estonia"
2021-01-22,3.12348801551627,0.0459197714495394,0.0564037375339091,0.000995976778015123,1.00824301833384,0.000318866847917296,"Latvia"
2021-01-22,3.56578227509964,0.024214726607783,0.108124046088763,0.000559515078244359,0.140390359930101,0.000156912294435791,"South America"
2021-01-22,3.85467492647298,0.0308199368440886,0.0883219225908693,0.000834651359026769,2.21006020421976,0.000216529636077633,"Europe"
2021-01-22,3.92662957892974,0.0282178169652071,0.101206310252707,0.000477978750771808,0.372009723681053,0.000121727486936032,"Chile"
2021-01-22,4.82095527392887,0.0376735476835887,0.103013657070037,0.000940576654664908,3.46710095431421,0.000195101717651568,"North America"
2021-01-22,7.39167947241883,0.0686242778077818,0.157038544443949,0.00118645016956746,2.84320918635146,0.000160511582515794,"Slovenia"
2021-01-23,0.494015556638167,0.00160458981695096,0.00798152970563183,2.29352411660386e-05,0.539175331540116,4.64261516825818e-05,"Asia"
2021-01-23,3.02119891614564,0.0363139328214798,0.0276677583401751,0.000751841259243888,1.93508903304192,0.000248855265777424,"Estonia"
2021-01-23,3.17119006120015,0.0477020456838822,0.0575045539727679,0.00110081643885882,1.01537211527121,0.000347130388786035,"Latvia"
2021-01-23,3.58838149044986,0.0225992153502192,0.108689227142483,0.000565181053720251,0.211308541974106,0.000157503056802747,"South America"
2021-01-23,3.87739727143227,0.0227223449592899,0.0889237289961258,0.000601806405256541,2.32209345994526,0.000155208858708006,"Europe"
2021-01-23,3.95269649151647,0.0260669125867339,0.101593245431903,0.000386935179196225,0.372009723681053,9.78914470227324e-05,"Chile"
2021-01-23,4.85569008938286,0.0347348154539895,0.103871504850032,0.000857847779995045,3.71366727422133,0.000176668560843856,"North America"
2021-01-23,7.46481226087097,0.0731327884521381,0.157987704579603,0.000949160135653967,2.86646360967498,0.000127151240042469,"Slovenia"
2021-01-24,0.495482535008122,0.00146697836995473,0.00800391678137803,2.23870757462002e-05,0.546649413553295,4.51823710513495e-05,"Asia"
2021-01-24,3.06119687113742,0.0399979549917749,0.0282692313475702,0.000601473007395111,1.94719367731575,0.000196482955103645,"Estonia"
2021-01-24,3.19802901437614,0.0268389531759865,0.0582384315986738,0.00073387762590588,1.01563421442332,0.000229478101232625,"Latvia"
2021-01-24,3.60427124650738,0.0158897560575168,0.109105912422273,0.000416685279789575,0.228048430435318,0.00011560874620448,"South America"
2021-01-24,3.89610551943824,0.0187082480059737,0.0893494949702811,0.000425765974155228,2.40897383380047,0.000109279887834408,"Europe"
2021-01-24,3.97809195776284,0.025395466246364,0.102042773066557,0.000449527634654438,0.372009723681053,0.000113000815322338,"Chile"
2021-01-24,4.88235208617901,0.0266619967961538,0.10431013672022,0.000438631870188374,3.9394938029176,8.98402783015291e-05,"North America"
2021-01-24,7.49029721051328,0.025484949642309,0.159458902789866,0.00147119821026365,2.8696907541362,0.00019641386301717,"Slovenia"
2021-01-25,0.496791882929948,0.001309347921826,0.00802847459218679,2.45578108087603e-05,0.563847204609436,4.94327939980114e-05,"Asia"
2021-01-25,3.08066955975183,0.0194726886144167,0.0287955202290409,0.000526288881470722,2.02703921904745,0.000170835875533862,"Estonia"
2021-01-25,3.20971863656021,0.0116896221840722,0.0583956910899393,0.000157259491265546,1.05122727927975,4.89947902206399e-05,"Latvia"
2021-01-25,3.61710893044188,0.0128376839345029,0.10954431727472,0.000438404852447162,0.251405706087749,0.000121203110240201,"South America"
2021-01-25,3.9221576276202,0.0260521081819627,0.0899592057784561,0.000609710808175093,2.5240541698646,0.000155452907828449,"Europe"
2021-01-25,4.00123978583593,0.0231478280730918,0.102418327799307,0.000375554732749277,0.380089840658386,9.38595917392182e-05,"Chile"
2021-01-25,4.90987665811943,0.0275245719404157,0.10479756174302,0.000487425022799782,4.09878588741229,9.92743925641657e-05,"North America"
2021-01-25,7.50458207055487,0.0142848600415922,0.160360604918738,0.000901702128871268,2.8699755021769,0.000120153543580955,"Slovenia"
2021-01-26,0.498441093412074,0.00164921048212581,0.00805526891790849,2.6794325721701e-05,0.575738688621691,5.37562533985324e-05,"Asia"
2021-01-26,3.10735992445499,0.026690364703158,0.0294721773623604,0.000676657133319499,2.20703001651043,0.000217759496733608,"Estonia"
2021-01-26,3.24604557904255,0.0363269424823411,0.0590247290550015,0.000629037965062183,1.09683253174676,0.000193785931141399,"Latvia"
2021-01-26,3.64254467476472,0.0254357443228378,0.110196140536759,0.000651823262039104,0.289920882632061,0.000178947225151386,"South America"
2021-01-26,3.94614990199076,0.0239922743705603,0.0908349868272455,0.000875781048789405,2.66378498930842,0.000221933041202411,"Europe"
2021-01-26,4.02014270738431,0.0189029215483803,0.10255489315667,0.000136565357363374,0.383583637717599,3.39702760084926e-05,"Chile"
2021-01-26,4.93901359894372,0.0291369408242875,0.105817152914716,0.00101959117169653,4.24117578747417,0.000206436194448743,"North America"
2021-01-26,7.58435897995659,0.0797769094017159,0.161641971101871,0.00128136618313285,2.91956911926482,0.000168948514504543,"Slovenia"
2021-01-27,0.500194696516754,0.00175360310467983,0.00808300608815231,2.7737170243823e-05,0.76464041716241,5.54527475740519e-05,"Asia"
2021-01-27,3.1551770285429,0.0478171040879113,0.0299232821179068,0.000451104755546333,2.367548125359,0.000142972882809894,"Estonia"
2021-01-27,3.30386465199785,0.057819072955299,0.0596537670200637,0.000629037965062183,1.14076034964027,0.000190394592793565,"Latvia"
2021-01-27,3.66565996604787,0.0231152912831484,0.110789651467859,0.000593510931099713,0.359304057486723,0.000161911071020482,"South America"
